KeyParamGroup	EntitySet	ParamGroup	ArterialSpinLabelingType	BackgroundSuppression	BackgroundSuppressionNumberPulses	Cluster_EchoTime	Cluster_EffectiveEchoSpacing	Cluster_RepetitionTime	Cluster_TotalReadoutTime	Cluster_VoxelSizeDim1	Cluster_VoxelSizeDim2	Cluster_VoxelSizeDim3	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EchoTime_x	EffectiveEchoSpacing	EffectiveEchoSpacing_x	EntitySetCount	FlipAngle	HasFieldmap	ImageOrientation	M0Type	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	PCASLType	ParallelReductionFactorInPlane	PartialFourier	PhaseEncodingDirection	RepetitionTime	RepetitionTime_x	TotalReadoutTime	TotalReadoutTime_x	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim1_x	VoxelSizeDim2	VoxelSizeDim2_x	VoxelSizeDim3	VoxelSizeDim3_x	FilePath
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21141/ses-2/fmap/sub-21141_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21146/ses-1/fmap/sub-21146_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21150/ses-1/fmap/sub-21150_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21154/ses-1/fmap/sub-21154_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21154/ses-2/fmap/sub-21154_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21161/ses-1/fmap/sub-21161_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21161/ses-2/fmap/sub-21161_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21161/ses-3/fmap/sub-21161_ses-3_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21193/ses-1/fmap/sub-21193_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21193/ses-2/fmap/sub-21193_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21197/ses-1/fmap/sub-21197_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21224/ses-1/fmap/sub-21224_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21325/ses-1/fmap/sub-21325_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21325/ses-2/fmap/sub-21325_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21345/ses-1/fmap/sub-21345_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21432/ses-1/fmap/sub-21432_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21493/ses-1/fmap/sub-21493_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21493/ses-2/fmap/sub-21493_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21514/ses-1/fmap/sub-21514_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21516/ses-1/fmap/sub-21516_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21516/ses-2/fmap/sub-21516_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21553/ses-1/fmap/sub-21553_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21554/ses-1/fmap/sub-21554_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21560/ses-1/fmap/sub-21560_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21560/ses-2/fmap/sub-21560_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21568/ses-1/fmap/sub-21568_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21580/ses-1/fmap/sub-21580_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21580/ses-2/fmap/sub-21580_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21623/ses-1/fmap/sub-21623_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21712/ses-1/fmap/sub-21712_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21713/ses-1/fmap/sub-21713_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21738/ses-1/fmap/sub-21738_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21797/ses-1/fmap/sub-21797_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21827/ses-1/fmap/sub-21827_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21855/ses-1/fmap/sub-21855_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21855/ses-2/fmap/sub-21855_ses-2_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-21856/ses-1/fmap/sub-21856_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22045/ses-1/fmap/sub-22045_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22064/ses-1/fmap/sub-22064_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22169/ses-1/fmap/sub-22169_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22473/ses-1/fmap/sub-22473_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22510/ses-1/fmap/sub-22510_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22520/ses-1/fmap/sub-22520_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi__1	acquisition-dwi_datatype-fmap_direction-AP_fmap-epi_run-01_suffix-epi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	199	140	140	81	0.089	0.089	0.000689998	0.000689998	199	90	False	LAS+		fmap		81	1	True		1.0	0.75	j-	12.4	12.4	0.0959097	0.0959097	False	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7142857313156128	1.7000000476837158	1.7000000476837158	/sub-22617/ses-1/fmap/sub-22617_ses-1_acq-dwi_dir-AP_run-01_epi.nii.gz
